row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,util_category,util_cnt,encounter_count,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
116151,2016,081,Lincoln,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,12,Hospice,34,34,108,"$132,485.03","$3,896.62","$5,266.12","$132,485.03","$3,896.62","$5,266.12",$0.00,$0.00,$0.00
117063,2016,087,Mahnomen,COMMERCIAL,2,19 - 44 years,F,12,Hospital Inpatient,159,16,127,"$195,208.95","$12,200.56","$8,214.00","$169,322.40","$10,582.65","$7,507.14","$25,886.55","$1,617.91","$1,392.77"
117999,2016,091,Martin,MEDICARE,4,65 - 74 years,F,885,Hospital Outpatient,"31,206","6,707","10,504","$2,389,326.82",$356.24,$116.29,"$1,964,645.49",$292.92,$99.93,"$424,681.33",$63.32,$0.00
118815,2016,097,Morrison,COMMERCIAL,1,18 years and under,F,185,Other,792,446,"2,099","$88,552.78",$198.55,$90.87,"$56,985.47",$127.77,$33.00,"$31,567.31",$70.78,$22.57
119535,2016,099,Mower,MEDICARE,3,45 - 64 years,M,21,Inpatient Non-acute,715,62,237,"$436,664.15","$7,042.97","$2,316.64","$400,884.80","$6,465.88","$1,973.12","$35,779.35",$577.09,$80.64
120399,2016,105,Nobles,COMMERCIAL,4,65 - 74 years,F,16,Hospital Outpatient,178,40,192,"$32,637.34",$815.93,$110.55,"$28,817.65",$720.44,$27.18,"$3,819.69",$95.49,$0.00
121407,2016,109,Olmsted,MEDICARE,5,75 years and older,F,942,DME (Durable Medical Equipment),"7,641","4,965","11,090","$460,424.02",$92.73,$52.46,"$384,820.59",$77.51,$42.45,"$75,603.43",$15.23,$5.93
122343,2016,115,Pine,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,57,Independent Lab,157,69,628,"$3,706.01",$53.71,$23.66,"$3,706.01",$53.71,$23.66,$0.00,$0.00,$0.00
123207,2016,119,Polk,MEDICARE,3,45 - 64 years,F,39,Ambulance,236,75,462,"$36,564.93",$487.53,$455.34,"$29,898.09",$398.64,$367.45,"$6,666.84",$88.89,$93.74
124047,2016,123,Ramsey,MEDICARE,4,65 - 74 years,F,"3,655",Emergency department,"25,412","6,636","42,751","$1,923,472.40",$289.85,$194.59,"$1,733,730.16",$261.26,$170.91,"$189,742.24",$28.59,$20.65
101371,2016,003,Anoka,COMMERCIAL,5,75 years and older,F,49,Ambulance,328,128,551,"$38,187.11",$298.34,$90.38,"$35,412.58",$276.66,$89.22,"$2,774.53",$21.68,$0.00
102067,2016,005,Becker,MEDICARE,5,75 years and older,F,81,Hospice,"5,369",323,682,"$972,713.13","$3,011.50","$3,921.73","$972,713.13","$3,011.50","$3,921.73",$0.00,$0.00,$0.00
102859,2016,009,Benton,MEDICARE,4,65 - 74 years,M,104,DME (Durable Medical Equipment),870,565,"1,232","$51,717.85",$91.54,$53.26,"$45,808.95",$81.08,$50.12,"$5,908.90",$10.46,$3.33
103651,2016,015,Brown,COMMERCIAL,2,19 - 44 years,M,13,Ambulance,28,13,139,"$23,776.44","$1,828.96","$1,915.72","$15,433.09","$1,187.16","$1,197.37","$8,343.35",$641.80,$261.88
104635,2016,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,17,DME (Durable Medical Equipment),127,105,189,"$4,846.98",$46.16,$23.52,"$4,846.98",$46.16,$23.52,$0.00,$0.00,$0.00
105475,2016,023,Chippewa,MEDICARE,2,19 - 44 years,M,16,Emergency department,153,33,192,"$4,800.65",$145.47,$93.01,"$3,873.23",$117.37,$76.42,$927.42,$28.10,$11.75
106315,2016,027,Clay,MEDICARE,4,65 - 74 years,F,262,Hospital Inpatient Professional Services,"4,314","1,514","3,040","$567,620.98",$374.91,$150.85,"$528,661.59",$349.18,$141.83,"$38,959.39",$25.73,$0.00
107419,2016,035,Crow Wing,COMMERCIAL,3,45 - 64 years,F,491,Emergency department,"2,330",807,"5,453","$702,796.08",$870.87,$739.16,"$522,938.33",$648.00,$434.15,"$179,857.75",$222.87,$30.00
108091,2016,037,Dakota,MEDICARE,2,19 - 44 years,F,982,Clinic/Office,"35,062","15,268","11,678","$2,451,006.83",$160.53,$91.51,"$1,971,862.37",$129.15,$71.11,"$479,144.46",$31.38,$18.14
109123,2016,043,Faribault,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,55,Ambulance,"1,580",711,609,"$97,091.14",$136.56,$46.20,"$97,082.29",$136.54,$46.20,$8.85,$0.01,$0.00
109987,2016,047,Freeborn,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,59,Inpatient Non-acute Professional Services,736,522,639,"$19,909.14",$38.14,$18.76,"$19,909.14",$38.14,$18.76,$0.00,$0.00,$0.00
100988,2016,001,Aitkin,COMMERCIAL,5,75 years and older,M,21,Clinic/Office,236,107,243,"$9,149.67",$85.51,$31.86,"$7,676.86",$71.75,$25.35,"$1,472.81",$13.76,$0.00
101660,2016,003,Anoka,MEDICARE,4,65 - 74 years,M,"2,048",Emergency department,"14,664","3,772","23,951","$1,022,869.86",$271.17,$203.79,"$908,915.31",$240.96,$179.08,"$113,954.55",$30.21,$22.73
102428,2016,007,Beltrami,MEDICARE,3,45 - 64 years,M,281,Emergency department,"2,854",775,"3,215","$110,936.65",$143.14,$116.93,"$86,956.69",$112.20,$89.09,"$23,979.96",$30.94,$22.73
103172,2016,011,Big Stone,MEDICARE,4,65 - 74 years,M,227,Hospital Outpatient,"10,092","1,628","2,687","$1,028,839.40",$631.97,$195.30,"$812,635.10",$499.16,$166.47,"$216,204.30",$132.80,$16.83
103988,2016,015,Brown,MEDICARE,5,75 years and older,M,262,Hospital Inpatient Professional Services,"3,809","1,435","2,927","$418,545.48",$291.67,$118.93,"$370,296.89",$258.05,$110.01,"$48,248.59",$33.62,$0.00
104780,2016,019,Carver,MEDICARE,4,65 - 74 years,M,51,Inpatient Non-acute Professional Services,416,326,572,"$34,620.35",$106.20,$88.80,"$30,892.87",$94.76,$80.60,"$3,727.48",$11.43,$0.00
105764,2016,025,Chisago,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,26,Ambulatory Surgery,121,29,264,"$43,243.25","$1,491.15","$1,073.65","$42,954.42","$1,481.19","$1,073.65",$288.83,$9.96,$0.00
106532,2016,029,Clearwater,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,195,Clinic/Office,"2,047","1,150","2,171","$108,261.34",$94.14,$48.03,"$104,794.74",$91.13,$40.80,"$3,466.60",$3.01,$0.00
107732,2016,035,Crow Wing,MEDICARE,4,65 - 74 years,M,65,Inpatient Non-acute,"1,316",192,731,"$698,493.28","$3,637.99","$1,996.20","$625,667.93","$3,258.69","$1,810.71","$72,825.35",$379.30,$0.00
108356,2016,039,Dodge,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,23,DME (Durable Medical Equipment),146,79,254,"$14,344.35",$181.57,$94.50,"$14,344.35",$181.57,$94.50,$0.00,$0.00,$0.00
109148,2016,043,Faribault,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,13,Inpatient Non-acute,102,62,128,"$283,834.86","$4,577.98","$1,565.95","$283,834.86","$4,577.98","$1,565.95",$0.00,$0.00,$0.00
110108,2016,047,Freeborn,MEDICARE,5,75 years and older,F,357,Inpatient Non-acute Professional Services,"3,592","2,611","3,898","$208,924.55",$80.02,$73.74,"$178,710.43",$68.45,$61.31,"$30,214.12",$11.57,$0.00
110972,2016,053,Hennepin,COMMERCIAL,4,65 - 74 years,M,"1,880",Hospital Outpatient,"34,035","7,526","21,986","$7,414,175.58",$985.14,$245.97,"$6,807,268.14",$904.50,$206.70,"$606,907.44",$80.64,$0.00
111764,2016,057,Hubbard,COMMERCIAL,5,75 years and older,F,28,Hospital Outpatient,765,231,336,"$20,579.11",$89.09,$15.43,"$18,983.28",$82.18,$7.71,"$1,595.83",$6.91,$0.00
112676,2016,061,Itasca,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,37,Emergency department,298,91,438,"$12,143.85",$133.45,$67.81,"$12,116.75",$133.15,$67.81,$27.10,$0.30,$0.00
121790,2016,111,Otter Tail,MEDICARE,4,65 - 74 years,M,420,DME (Durable Medical Equipment),"3,861","2,316","4,962","$280,171.40",$120.97,$63.90,"$242,489.30",$104.70,$53.15,"$37,682.10",$16.27,$0.56
122606,2016,117,Pipestone,COMMERCIAL,2,19 - 44 years,F,430,Clinic/Office,"4,172","2,239","3,952","$347,535.51",$155.22,$105.58,"$229,163.30",$102.35,$42.19,"$118,372.21",$52.87,$15.76
123470,2016,121,Pope,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,27,Ambulance,539,385,315,"$13,664.71",$35.49,$11.80,"$13,664.71",$35.49,$11.80,$0.00,$0.00,$0.00
124262,2016,125,Red Lake,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,27,Other,"1,151",739,308,"$89,955.55",$121.73,$81.60,"$89,887.70",$121.63,$81.59,$67.85,$0.09,$0.00
125270,2016,131,Rice,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,147,Hospital Inpatient Professional Services,"1,065",655,"1,327","$117,740.31",$179.76,$85.22,"$117,740.31",$179.76,$85.22,$0.00,$0.00,$0.00
126206,2016,137,Saint Louis,COMMERCIAL,1,18 years and under,F,750,Emergency department,"2,145","1,041","7,444","$652,105.60",$626.42,$485.92,"$456,329.67",$438.36,$246.18,"$195,775.93",$188.07,$75.00
126806,2016,139,Scott,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,120,Home Health,795,747,"1,246","$249,252.68",$333.67,$229.68,"$249,243.83",$333.66,$229.68,$8.85,$0.01,$0.00
127502,2016,143,Sibley,COMMERCIAL,2,19 - 44 years,F,128,Other,340,169,"1,247","$36,353.25",$215.11,$131.59,"$19,938.59",$117.98,$45.00,"$16,414.66",$97.13,$40.00
128222,2016,145,Stearns,MEDICARE,4,65 - 74 years,M,87,Inpatient Non-acute Professional Services,694,526,958,"$57,031.98",$108.43,$92.85,"$51,592.01",$98.08,$88.44,"$5,439.97",$10.34,$0.00
129254,2016,151,Swift,MEDICARE,3,45 - 64 years,F,140,Hospital Outpatient,"6,940","1,037","1,602","$800,996.04",$772.42,$217.24,"$612,022.92",$590.19,$177.28,"$188,973.12",$182.23,$20.00
130142,2016,157,Wabasha,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,299,Other,"9,386","5,863","3,330","$1,167,599.09",$199.15,$103.18,"$1,167,599.09",$199.15,$103.18,$0.00,$0.00,$0.00
131126,2016,163,Washington,COMMERCIAL,1,18 years and under,M,295,DME (Durable Medical Equipment),"1,373",554,"3,153","$344,205.13",$621.31,$156.48,"$303,851.30",$548.47,$112.13,"$40,353.83",$72.84,$0.00
132038,2016,167,Wilkin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,22,DME (Durable Medical Equipment),91,51,226,"$7,260.91",$142.37,$117.45,"$7,255.01",$142.26,$117.45,$5.90,$0.12,$0.00
132878,2016,171,Wright,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,32,DME (Durable Medical Equipment),214,159,370,"$14,611.75",$91.90,$11.65,"$14,611.75",$91.90,$11.65,$0.00,$0.00,$0.00
101493,2016,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,148,Inpatient Non-acute,"2,886","1,076","1,513","$1,101,447.14","$1,023.65",$376.26,"$1,101,360.14","$1,023.57",$376.26,$87.00,$0.08,$0.00
102213,2016,007,Beltrami,COMMERCIAL,5,75 years and older,M,30,Clinic/Office,463,266,354,"$26,840.80",$100.91,$28.38,"$20,790.06",$78.16,$21.44,"$6,050.74",$22.75,$0.00
103005,2016,011,Big Stone,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,152,Other,"6,127","3,754","1,723","$502,076.45",$133.74,$77.41,"$502,076.45",$133.74,$77.41,$0.00,$0.00,$0.00
103941,2016,015,Brown,MEDICARE,4,65 - 74 years,F,147,Hospital Inpatient,"3,917",288,"1,723","$2,705,924.39","$9,395.57","$9,524.52","$2,506,391.08","$8,702.75","$8,468.32","$199,533.31",$692.82,"$1,288.00"
104685,2016,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,17,Hospital Outpatient,387,67,179,"$10,395.24",$155.15,$33.92,"$10,193.33",$152.14,$33.92,$201.91,$3.01,$0.00
105525,2016,023,Chippewa,MEDICARE,4,65 - 74 years,F,17,Inpatient Non-acute Professional Services,298,222,204,"$16,256.40",$73.23,$62.67,"$15,889.27",$71.57,$62.03,$367.13,$1.65,$0.00
106269,2016,027,Clay,MEDICARE,2,19 - 44 years,M,26,Hospital Inpatient,725,62,299,"$492,617.85","$7,945.45","$5,872.93","$448,569.85","$7,235.00","$5,573.27","$44,048.00",$710.45,$0.00
107157,2016,033,Cottonwood,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,17,Hospital Inpatient,176,19,173,"$123,653.25","$6,508.07","$4,906.52","$123,426.55","$6,496.13","$4,756.52",$226.70,$11.93,$0.00
107925,2016,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,181,Home Health,"3,868","3,003","1,450","$1,048,391.63",$349.11,$292.32,"$1,048,391.63",$349.11,$292.32,$0.00,$0.00,$0.00
108909,2016,041,Douglas,MEDICARE,3,45 - 64 years,F,28,Inpatient Non-acute,582,73,319,"$167,704.73","$2,297.33",$539.35,"$156,410.59","$2,142.61",$539.35,"$11,294.14",$154.71,$0.00
109653,2016,045,Fillmore,MEDICARE,3,45 - 64 years,F,89,Emergency department,660,206,"1,018","$30,564.43",$148.37,$137.46,"$24,261.56",$117.77,$98.52,"$6,302.87",$30.60,$22.81
110469,2016,049,Goodhue,MEDICARE,4,65 - 74 years,F,63,Home Health,"1,719",798,739,"$188,579.06",$236.31,$83.19,"$188,579.06",$236.31,$83.19,$0.00,$0.00,$0.00
101342,2016,003,Anoka,COMMERCIAL,4,65 - 74 years,F,58,Ambulatory Surgery,316,74,696,"$162,509.35","$2,196.07","$1,638.96","$138,701.71","$1,874.35","$1,263.24","$23,807.64",$321.72,$0.00
101942,2016,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,17,Hospital Inpatient Professional Services,431,164,200,"$9,573.20",$58.37,$28.50,"$9,570.25",$58.36,$28.50,$2.95,$0.02,$0.00
102686,2016,009,Benton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,38,DME (Durable Medical Equipment),454,199,424,"$66,928.67",$336.32,$89.94,"$66,884.42",$336.10,$89.94,$44.25,$0.22,$0.00
103526,2016,013,Blue Earth,MEDICARE,3,45 - 64 years,F,278,Emergency department,"2,865",663,"3,246","$140,480.32",$211.89,$169.72,"$118,492.51",$178.72,$137.85,"$21,987.81",$33.16,$26.59
104366,2016,017,Carlton,MEDICARE,4,65 - 74 years,M,604,Other,"3,814","1,943","7,179","$341,815.32",$175.92,$78.65,"$311,100.95",$160.11,$77.33,"$30,714.37",$15.81,$0.00
105182,2016,021,Cass,MEDICARE,4,65 - 74 years,M,533,Other,"3,534","1,795","6,330","$356,589.80",$198.66,$75.89,"$329,995.99",$183.84,$75.59,"$26,593.81",$14.82,$0.00
106046,2016,027,Clay,COMMERCIAL,3,45 - 64 years,M,"1,721",Clinic/Office,"20,253","8,549","16,499","$2,245,914.01",$262.71,$127.66,"$1,684,464.42",$197.04,$67.48,"$561,449.59",$65.67,$24.00
107174,2016,033,Cottonwood,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,123,Independent Lab,965,318,"1,418","$16,838.91",$52.95,$31.76,"$16,809.41",$52.86,$30.90,$29.50,$0.09,$0.00
107894,2016,037,Dakota,COMMERCIAL,5,75 years and older,F,133,Emergency department,833,236,"1,477","$79,743.95",$337.90,$130.47,"$70,039.24",$296.78,$91.63,"$9,704.71",$41.12,$0.00
108806,2016,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,21,Inpatient Non-acute,598,211,213,"$189,227.68",$896.81,$205.53,"$189,227.68",$896.81,$205.53,$0.00,$0.00,$0.00
109790,2016,047,Freeborn,COMMERCIAL,3,45 - 64 years,F,62,Hospital Inpatient Professional Services,707,261,669,"$725,863.43","$2,781.09",$428.40,"$682,630.51","$2,615.44",$315.00,"$43,232.92",$165.64,$0.00
110558,2016,051,Grant,COMMERCIAL,2,19 - 44 years,M,26,Emergency department,100,35,288,"$29,717.33",$849.07,$742.84,"$16,842.36",$481.21,$485.27,"$12,874.97",$367.86,$265.89
101082,2016,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,13,Inpatient Non-acute Professional Services,123,93,150,"$24,577.81",$264.28,$88.34,"$24,574.86",$264.25,$88.34,$2.95,$0.03,$0.00
101778,2016,005,Becker,COMMERCIAL,3,45 - 64 years,M,279,Other,"1,404",655,"2,783","$160,845.93",$245.57,$128.94,"$122,455.38",$186.95,$77.94,"$38,390.55",$58.61,$0.00
102546,2016,009,Benton,COMMERCIAL,2,19 - 44 years,M,30,Hospital Inpatient,384,43,304,"$812,202.53","$18,888.43","$12,276.68","$792,388.73","$18,427.64","$9,859.89","$19,813.80",$460.79,$0.00
103554,2016,013,Blue Earth,MEDICARE,4,65 - 74 years,F,"2,116",Clinic/Office,"69,129","27,102","25,228","$4,091,558.17",$150.97,$88.89,"$3,655,149.39",$134.87,$74.05,"$436,408.78",$16.10,$0.00
104418,2016,019,Carver,COMMERCIAL,1,18 years and under,M,213,Hospital Inpatient,"1,567",235,"1,714","$2,520,613.25","$10,726.01","$2,630.68","$2,367,110.48","$10,072.81","$2,010.00","$153,502.77",$653.20,$0.00
105402,2016,023,Chippewa,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,21,Hospital Inpatient,381,30,229,"$307,398.65","$10,246.62","$4,265.79","$306,348.65","$10,211.62","$4,265.79","$1,050.00",$35.00,$0.00
106098,2016,027,Clay,COMMERCIAL,5,75 years and older,M,21,Emergency department,131,49,238,"$8,946.34",$182.58,$66.86,"$8,530.12",$174.08,$62.46,$416.22,$8.49,$0.00
107370,2016,035,Crow Wing,COMMERCIAL,1,18 years and under,F,732,Other,"2,491","1,485","8,117","$206,077.38",$138.77,$99.93,"$96,692.27",$65.11,$2.42,"$109,385.11",$73.66,$50.00
108090,2016,037,Dakota,MEDICARE,2,19 - 44 years,F,66,Ambulatory Surgery,535,98,792,"$128,172.12","$1,307.88",$819.07,"$102,245.44","$1,043.32",$659.76,"$25,926.68",$264.56,$171.44
108834,2016,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,31,Hospital Outpatient,721,188,358,"$8,726.63",$46.42,$17.35,"$8,651.63",$46.02,$17.35,$75.00,$0.40,$0.00
109698,2016,045,Fillmore,MEDICARE,4,65 - 74 years,M,113,Hospital Inpatient,"2,727",192,"1,332","$2,917,715.19","$15,196.43","$11,331.08","$2,769,366.06","$14,423.78","$10,297.92","$148,349.13",$772.65,"$1,288.00"
110658,2016,051,Grant,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,17,Ambulance,82,54,175,"$16,414.20",$303.97,$30.06,"$16,414.20",$303.97,$30.06,$0.00,$0.00,$0.00
100922,2016,001,Aitkin,COMMERCIAL,3,45 - 64 years,F,31,Ambulatory Surgery,157,41,340,"$122,989.87","$2,999.75","$2,391.48","$105,759.17","$2,579.49","$1,811.22","$17,230.70",$420.26,$0.00
101642,2016,003,Anoka,MEDICARE,4,65 - 74 years,F,"11,178",Clinic/Office,"345,314","130,094","133,249","$24,728,103.30",$190.08,$107.00,"$22,648,551.48",$174.09,$95.11,"$2,079,551.82",$15.98,$0.00
101294,2016,003,Anoka,COMMERCIAL,2,19 - 44 years,M,195,Ambulance,533,237,"2,080","$426,943.70","$1,801.45","$1,997.63","$324,853.13","$1,370.69","$1,576.66","$102,090.57",$430.76,$0.00
101894,2016,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,81,Home Health,"1,674","1,588",940,"$324,995.82",$204.66,$75.02,"$324,939.77",$204.62,$75.02,$56.05,$0.04,$0.00
102542,2016,009,Benton,COMMERCIAL,2,19 - 44 years,M,"1,706",Clinic/Office,"16,856","7,362","17,917","$1,334,865.03",$181.32,$116.04,"$779,718.39",$105.91,$38.47,"$555,146.64",$75.41,$26.56
103478,2016,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,100,Other,"6,584","4,445","1,155","$1,195,796.36",$269.02,$76.80,"$1,189,594.45",$267.63,$76.80,"$6,201.91",$1.40,$0.00
104318,2016,017,Carlton,MEDICARE,3,45 - 64 years,F,193,Independent Lab,"1,069",412,"2,265","$25,381.07",$61.60,$23.58,"$25,113.45",$60.95,$23.58,$267.62,$0.65,$0.00
105134,2016,021,Cass,MEDICARE,3,45 - 64 years,F,14,Inpatient Non-acute,430,58,167,"$299,204.59","$5,158.70","$2,678.08","$245,456.59","$4,232.01","$1,654.78","$53,748.00",$926.69,$193.01
105974,2016,025,Chisago,MEDICARE,5,75 years and older,M,349,Hospital Inpatient Professional Services,"5,950","2,120","3,905","$678,853.44",$320.21,$166.48,"$620,121.22",$292.51,$152.51,"$58,732.22",$27.70,$0.00
107078,2016,033,Cottonwood,COMMERCIAL,3,45 - 64 years,M,52,Other,184,107,511,"$25,600.55",$239.26,$166.45,"$16,326.69",$152.59,$71.65,"$9,273.86",$86.67,$0.00
107846,2016,037,Dakota,COMMERCIAL,3,45 - 64 years,M,"21,965",Clinic/Office,"312,325","123,650","230,674","$35,295,653.56",$285.45,$165.00,"$27,107,076.83",$219.22,$100.99,"$8,188,576.73",$66.22,$20.00
108758,2016,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,243,Hospital Inpatient Professional Services,"1,611",796,"2,607","$231,356.99",$290.65,$96.79,"$231,324.34",$290.61,$96.79,$32.65,$0.04,$0.00
109742,2016,047,Freeborn,COMMERCIAL,1,18 years and under,F,23,Hospital Inpatient Professional Services,72,60,181,"$31,255.30",$520.92,$223.43,"$22,168.46",$369.47,$121.68,"$9,086.84",$151.45,$60.85
110486,2016,049,Goodhue,MEDICARE,4,65 - 74 years,M,245,Hospital Inpatient,"5,513",436,"2,799","$5,696,779.39","$13,066.01","$11,066.82","$5,377,771.50","$12,334.34","$10,084.82","$319,007.89",$731.67,"$1,288.00"
101034,2016,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,102,Hospital Inpatient Professional Services,777,370,"1,105","$110,558.02",$298.81,$64.00,"$110,537.32",$298.75,$64.00,$20.70,$0.06,$0.00
101730,2016,005,Becker,COMMERCIAL,2,19 - 44 years,F,104,Hospital Inpatient,944,115,"1,100","$1,196,258.58","$10,402.25","$6,510.78","$1,059,363.38","$9,211.86","$5,663.60","$136,895.20","$1,190.39",$279.84
102474,2016,007,Beltrami,MEDICARE,5,75 years and older,F,185,Home Health,"4,690",908,"2,113","$700,804.96",$771.81,$57.57,"$700,804.96",$771.81,$57.57,$0.00,$0.00,$0.00
103506,2016,013,Blue Earth,MEDICARE,2,19 - 44 years,F,115,Other,"1,076",366,"1,363","$65,856.42",$179.94,$89.25,"$52,226.62",$142.70,$71.11,"$13,629.80",$37.24,$18.14
104370,2016,017,Carlton,MEDICARE,5,75 years and older,F,"1,423",Clinic/Office,"32,920","12,922","16,770","$1,576,391.97",$121.99,$74.06,"$1,369,395.19",$105.97,$64.66,"$206,996.78",$16.02,$5.56
105330,2016,023,Chippewa,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,38,Hospital Inpatient,286,38,322,"$179,851.47","$4,732.93","$4,161.79","$179,851.47","$4,732.93","$4,161.79",$0.00,$0.00,$0.00
106026,2016,027,Clay,COMMERCIAL,2,19 - 44 years,M,351,Independent Lab,"2,119",671,"3,810","$117,258.71",$174.75,$101.89,"$62,428.27",$93.04,$29.03,"$54,830.44",$81.71,$36.65
107322,2016,033,Cottonwood,MEDICARE,4,65 - 74 years,M,59,Hospital Inpatient Professional Services,884,312,700,"$116,110.27",$372.15,$138.57,"$103,562.96",$331.93,$125.45,"$12,547.31",$40.22,$0.00
108018,2016,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,170,DME (Durable Medical Equipment),"1,252",931,"1,973","$103,883.87",$111.58,$28.06,"$103,872.07",$111.57,$28.06,$11.80,$0.01,$0.00
108738,2016,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,"1,202",Clinic/Office,"12,452","7,199","13,338","$577,841.44",$80.27,$66.34,"$577,841.44",$80.27,$66.34,$0.00,$0.00,$0.00
109602,2016,045,Fillmore,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,51,Other,"1,502","1,231",594,"$155,950.69",$126.69,$87.05,"$155,794.34",$126.56,$87.05,$156.35,$0.13,$0.00
110514,2016,049,Goodhue,MEDICARE,5,75 years and older,M,87,Home Health,"2,497",783,992,"$312,037.94",$398.52,$83.19,"$312,037.94",$398.52,$83.19,$0.00,$0.00,$0.00
100874,2016,001,Aitkin,COMMERCIAL,1,18 years and under,F,293,Clinic/Office,"2,294","1,050","3,043","$193,363.58",$184.16,$124.44,"$151,826.73",$144.60,$97.41,"$41,536.85",$39.56,$0.00
101594,2016,003,Anoka,MEDICARE,2,19 - 44 years,M,45,Ambulatory Surgery,386,66,532,"$68,696.02","$1,040.85",$743.02,"$55,335.15",$838.41,$590.24,"$13,360.87",$202.44,$143.36
101366,2016,003,Anoka,COMMERCIAL,4,65 - 74 years,M,177,Independent Lab,"2,232",455,"2,114","$61,628.83",$135.45,$44.45,"$52,061.27",$114.42,$35.37,"$9,567.56",$21.03,$0.00
101966,2016,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,17,Emergency department,83,34,186,"$3,474.03",$102.18,$60.64,"$3,474.03",$102.18,$60.64,$0.00,$0.00,$0.00
102710,2016,009,Benton,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,22,Inpatient Non-acute Professional Services,488,361,249,"$120,737.19",$334.45,$112.92,"$120,728.34",$334.43,$112.92,$8.85,$0.02,$0.00
